   E (MeV)	Unadj. F×Eavg	Adj. F×Eavg
 1.00000E-10	 3.08921E+07	 1.66534E+07
 1.00000E-09	 3.08921E+07	 1.66534E+07
 1.00000E-09	 2.87241E+07	 2.35474E+07
 1.00000E-08	 2.87241E+07	 2.35474E+07
 1.00000E-08	 5.42600E+07	 6.14761E+07
 2.30000E-08	 5.42600E+07	 6.14761E+07
 2.30000E-08	 5.08089E+07	 7.39318E+07
 5.00000E-08	 5.08089E+07	 7.39318E+07
 5.00000E-08	 7.62518E+07	 1.34090E+08
 7.60000E-08	 7.62518E+07	 1.34090E+08
 7.60000E-08	 6.05565E+07	 1.21980E+08
 1.15000E-07	 6.05565E+07	 1.21980E+08
 1.15000E-07	 4.80354E+07	 1.05455E+08
 1.70000E-07	 4.80354E+07	 1.05455E+08
 1.70000E-07	 3.95032E+07	 9.00473E+07
 2.55000E-07	 3.95032E+07	 9.00473E+07
 2.55000E-07	 4.85054E+07	 1.09251E+08
 3.80000E-07	 4.85054E+07	 1.09251E+08
 3.80000E-07	 7.12774E+07	 1.50350E+08
 5.50000E-07	 7.12774E+07	 1.50350E+08
 5.50000E-07	 8.07354E+07	 1.49903E+08
 8.40000E-07	 8.07354E+07	 1.49903E+08
 8.40000E-07	 9.84244E+07	 1.48709E+08
 1.27500E-06	 9.84244E+07	 1.48709E+08
 1.27500E-06	 1.16108E+08	 1.27363E+08
 1.90000E-06	 1.16108E+08	 1.27363E+08
 1.90000E-06	 1.28040E+08	 8.26742E+07
 2.80000E-06	 1.28040E+08	 8.26742E+07
 2.80000E-06	 1.22710E+08	 2.40249E+07
 4.25000E-06	 1.22710E+08	 2.40249E+07
 4.25000E-06	 1.29503E+08	 1.65275E+07
 6.30000E-06	 1.29503E+08	 1.65275E+07
 6.30000E-06	 1.31384E+08	 1.15419E+07
 9.20000E-06	 1.31384E+08	 1.15419E+07
 9.20000E-06	 1.25927E+08	 8.20148E+06
 1.35000E-05	 1.25927E+08	 8.20148E+06
 1.35000E-05	 1.07493E+08	 5.65277E+06
 2.10000E-05	 1.07493E+08	 5.65277E+06
 2.10000E-05	 1.32587E+08	 6.14637E+06
 3.00000E-05	 1.32587E+08	 6.14637E+06
 3.00000E-05	 1.20198E+08	 5.33428E+06
 4.50000E-05	 1.20198E+08	 5.33428E+06
 4.50000E-05	 1.19670E+08	 5.45991E+06
 6.90000E-05	 1.19670E+08	 5.45991E+06
 6.90000E-05	 1.45277E+08	 7.21027E+06
 1.00000E-04	 1.45277E+08	 7.21027E+06
 1.00000E-04	 1.89340E+08	 1.06441E+07
 1.35000E-04	 1.89340E+08	 1.06441E+07
 1.35000E-04	 2.58707E+08	 1.68923E+07
 1.70000E-04	 2.58707E+08	 1.68923E+07
 1.70000E-04	 2.41956E+08	 1.85709E+07
 2.20000E-04	 2.41956E+08	 1.85709E+07
 2.20000E-04	 2.67963E+08	 2.42227E+07
 2.80000E-04	 2.67963E+08	 2.42227E+07
 2.80000E-04	 2.64785E+08	 2.80512E+07
 3.60000E-04	 2.64785E+08	 2.80512E+07
 3.60000E-04	 3.04796E+08	 3.75150E+07
 4.50000E-04	 3.04796E+08	 3.75150E+07
 4.50000E-04	 2.82755E+08	 4.00061E+07
 5.75000E-04	 2.82755E+08	 4.00061E+07
 5.75000E-04	 2.52393E+08	 4.06232E+07
 7.60000E-04	 2.52393E+08	 4.06232E+07
 7.60000E-04	 3.04239E+08	 5.51712E+07
 9.60000E-04	 3.04239E+08	 5.51712E+07
 9.60000E-04	 2.42317E+08	 6.24896E+07
 1.27500E-03	 2.42317E+08	 6.24896E+07
 1.27500E-03	 2.78708E+08	 1.14397E+08
 1.60000E-03	 2.78708E+08	 1.14397E+08
 1.60000E-03	 2.62213E+08	 1.40301E+08
 2.00000E-03	 2.62213E+08	 1.40301E+08
 2.00000E-03	 1.78352E+08	 1.14641E+08
 2.70000E-03	 1.78352E+08	 1.14641E+08
